id;value;createdAt;updatedAt;ingredientId;nutrientId
8087;0.57;2017-12-05 18:17:13.288+00;2017-12-05 18:17:13.288+00;105;74
8088;0.143;2017-12-05 18:17:13.288+00;2017-12-05 18:17:13.288+00;105;77
8089;4.8;2017-12-05 18:17:13.288+00;2017-12-05 18:17:13.288+00;105;75
8090;3.81;2017-12-05 18:17:13.288+00;2017-12-05 18:17:13.288+00;105;76
8093;5;2017-12-05 18:17:13.289+00;2017-12-05 18:17:13.289+00;105;67
8095;145;2017-12-05 18:17:13.289+00;2017-12-05 18:17:13.289+00;105;63
8098;4.04;2017-12-05 18:17:16.679+00;2017-12-05 18:17:16.679+00;106;31
8099;3.97;2017-12-05 18:17:16.679+00;2017-12-05 18:17:16.679+00;106;36
8100;3.38;2017-12-05 18:17:16.679+00;2017-12-05 18:17:16.679+00;106;52
8101;0.13;2017-12-05 18:17:16.679+00;2017-12-05 18:17:16.679+00;106;69
8102;6.64;2017-12-05 18:17:16.679+00;2017-12-05 18:17:16.679+00;106;48
8103;0.5;2017-12-05 18:17:16.679+00;2017-12-05 18:17:16.679+00;106;4
8105;3100;2017-12-05 18:17:16.679+00;2017-12-05 18:17:16.679+00;106;70
8106;1.28;2017-12-05 18:17:16.68+00;2017-12-05 18:17:16.68+00;106;49
8107;3.38;2017-12-05 18:17:16.68+00;2017-12-05 18:17:16.68+00;106;56
8108;63.3;2017-12-05 18:17:16.68+00;2017-12-05 18:17:16.68+00;106;2
8110;6;2017-12-05 18:17:16.68+00;2017-12-05 18:17:16.68+00;106;58
8111;0.68;2017-12-05 18:17:16.68+00;2017-12-05 18:17:16.68+00;106;38
8112;3.178;2017-12-05 18:17:16.68+00;2017-12-05 18:17:16.68+00;106;15
8113;3.05;2017-12-05 18:17:16.68+00;2017-12-05 18:17:16.68+00;106;16
8114;3.178;2017-12-05 18:17:16.68+00;2017-12-05 18:17:16.68+00;106;17
8115;2.6;2017-12-05 18:17:16.68+00;2017-12-05 18:17:16.68+00;106;18
8116;3.395;2017-12-05 18:17:16.681+00;2017-12-05 18:17:16.681+00;106;19
8117;3.05;2017-12-05 18:17:16.681+00;2017-12-05 18:17:16.681+00;106;20
8118;91;2017-12-05 18:17:16.681+00;2017-12-05 18:17:16.681+00;106;1
8119;4.8;2017-12-05 18:17:16.681+00;2017-12-05 18:17:16.681+00;106;5
8121;10;2017-12-05 18:17:16.681+00;2017-12-05 18:17:16.681+00;106;11
8122;300;2017-12-05 18:17:16.681+00;2017-12-05 18:17:16.681+00;106;60
8123;0.37;2017-12-05 18:17:16.681+00;2017-12-05 18:17:16.681+00;106;71
8124;4.42;2017-12-05 18:17:16.681+00;2017-12-05 18:17:16.681+00;106;46
8125;1.34;2017-12-05 18:17:16.681+00;2017-12-05 18:17:16.681+00;106;32
8126;0.86;2017-12-05 18:17:16.682+00;2017-12-05 18:17:16.682+00;106;59
8128;2.61;2017-12-05 18:17:16.682+00;2017-12-05 18:17:16.682+00;106;33
8129;0.53;2017-12-05 18:17:16.682+00;2017-12-05 18:17:16.682+00;106;53
8130;4.39;2017-12-05 18:17:16.682+00;2017-12-05 18:17:16.682+00;106;34
8131;0.08;2017-12-05 18:17:16.682+00;2017-12-05 18:17:16.682+00;106;7
8132;4.51;2017-12-05 18:17:16.682+00;2017-12-05 18:17:16.682+00;106;35
8133;3.5;2017-12-05 18:17:16.682+00;2017-12-05 18:17:16.682+00;106;22
8134;2.76;2017-12-05 18:17:16.682+00;2017-12-05 18:17:16.682+00;106;21
8135;3.5;2017-12-05 18:17:16.682+00;2017-12-05 18:17:16.682+00;106;23
8136;3.5;2017-12-05 18:17:16.683+00;2017-12-05 18:17:16.683+00;106;24
8137;2.81;2017-12-05 18:17:16.683+00;2017-12-05 18:17:16.683+00;106;25
8138;2.59;2017-12-05 18:17:16.683+00;2017-12-05 18:17:16.683+00;106;26
8139;2.67;2017-12-05 18:17:16.683+00;2017-12-05 18:17:16.683+00;106;27
8140;1.76;2017-12-05 18:17:16.683+00;2017-12-05 18:17:16.683+00;106;37
8141;0.18;2017-12-05 18:17:16.683+00;2017-12-05 18:17:16.683+00;106;50
8142;12;2017-12-05 18:17:16.683+00;2017-12-05 18:17:16.683+00;106;61
8143;1.6;2017-12-05 18:17:16.683+00;2017-12-05 18:17:16.683+00;106;64
8144;0.78;2017-12-05 18:17:16.683+00;2017-12-05 18:17:16.683+00;106;54
8146;1.14;2017-12-05 18:17:16.684+00;2017-12-05 18:17:16.684+00;106;29
8147;1.63;2017-12-05 18:17:16.684+00;2017-12-05 18:17:16.684+00;106;30
8148;1.72;2017-12-05 18:17:16.684+00;2017-12-05 18:17:16.684+00;106;28
8149;59.4;2017-12-05 18:17:16.684+00;2017-12-05 18:17:16.684+00;106;72
8150;3.59;2017-12-05 18:17:16.684+00;2017-12-05 18:17:16.684+00;106;51
8151;9.9;2017-12-05 18:17:16.684+00;2017-12-05 18:17:16.684+00;106;73
8152;2.32;2017-12-05 18:17:16.684+00;2017-12-05 18:17:16.684+00;106;39
8154;60;2017-12-05 18:17:16.684+00;2017-12-05 18:17:16.684+00;106;3
8155;0.48;2017-12-05 18:17:16.684+00;2017-12-05 18:17:16.684+00;106;55
8156;1.61;2017-12-05 18:17:16.685+00;2017-12-05 18:17:16.685+00;106;62
8157;3.06;2017-12-05 18:17:16.685+00;2017-12-05 18:17:16.685+00;106;47
8159;69.2;2017-12-05 18:17:16.685+00;2017-12-05 18:17:16.685+00;106;12
8160;71.2;2017-12-05 18:17:16.685+00;2017-12-05 18:17:16.685+00;106;13
8161;69.2;2017-12-05 18:17:16.685+00;2017-12-05 18:17:16.685+00;106;14
8162;2.6;2017-12-05 18:17:16.685+00;2017-12-05 18:17:16.685+00;106;43
8163;0.66;2017-12-05 18:17:16.685+00;2017-12-05 18:17:16.685+00;106;44
8164;2.03;2017-12-05 18:17:16.685+00;2017-12-05 18:17:16.685+00;106;42
8165;3.06;2017-12-05 18:17:16.685+00;2017-12-05 18:17:16.685+00;106;45
8167;1.68;2017-12-05 18:17:16.686+00;2017-12-05 18:17:16.686+00;106;74
8168;0.09;2017-12-05 18:17:16.686+00;2017-12-05 18:17:16.686+00;106;77
8169;9.1;2017-12-05 18:17:16.686+00;2017-12-05 18:17:16.686+00;106;75
8170;5.85;2017-12-05 18:17:16.686+00;2017-12-05 18:17:16.686+00;106;76
8173;6;2017-12-05 18:17:16.686+00;2017-12-05 18:17:16.686+00;106;67
8175;90;2017-12-05 18:17:16.687+00;2017-12-05 18:17:16.687+00;106;63
8192;8.76;2017-12-05 18:17:20.082+00;2017-12-05 18:17:20.082+00;107;15
8193;8.76;2017-12-05 18:17:20.082+00;2017-12-05 18:17:20.082+00;107;16
8194;8.76;2017-12-05 18:17:20.082+00;2017-12-05 18:17:20.082+00;107;17
8195;8.76;2017-12-05 18:17:20.082+00;2017-12-05 18:17:20.082+00;107;18
8196;8.76;2017-12-05 18:17:20.082+00;2017-12-05 18:17:20.082+00;107;19
8197;8.76;2017-12-05 18:17:20.083+00;2017-12-05 18:17:20.083+00;107;20
8198;99;2017-12-05 18:17:20.083+00;2017-12-05 18:17:20.083+00;107;1
8199;100;2017-12-05 18:17:20.083+00;2017-12-05 18:17:20.083+00;107;5
8200;100;2017-12-05 18:17:20.083+00;2017-12-05 18:17:20.083+00;107;6
8211;55;2017-12-05 18:17:20.085+00;2017-12-05 18:17:20.085+00;107;7
8213;8.7;2017-12-05 18:17:20.086+00;2017-12-05 18:17:20.086+00;107;22
8214;8.41;2017-12-05 18:17:20.086+00;2017-12-05 18:17:20.086+00;107;21
8215;8.7;2017-12-05 18:17:20.086+00;2017-12-05 18:17:20.086+00;107;23
8216;8.7;2017-12-05 18:17:20.086+00;2017-12-05 18:17:20.086+00;107;24
8217;8.41;2017-12-05 18:17:20.093+00;2017-12-05 18:17:20.093+00;107;25
8218;8.41;2017-12-05 18:17:20.094+00;2017-12-05 18:17:20.094+00;107;26
8219;8.41;2017-12-05 18:17:20.094+00;2017-12-05 18:17:20.094+00;107;27
8226;5.365;2017-12-05 18:17:20.095+00;2017-12-05 18:17:20.095+00;107;29
8227;5.365;2017-12-05 18:17:20.096+00;2017-12-05 18:17:20.096+00;107;30
8228;5.365;2017-12-05 18:17:20.096+00;2017-12-05 18:17:20.096+00;107;28
8239;177;2017-12-05 18:17:20.098+00;2017-12-05 18:17:20.098+00;107;12
8240;177;2017-12-05 18:17:20.098+00;2017-12-05 18:17:20.098+00;107;13
8241;177;2017-12-05 18:17:20.098+00;2017-12-05 18:17:20.098+00;107;14
8278;100;2017-12-05 18:17:23.473+00;2017-12-05 18:17:23.473+00;108;1
8283;975000;2017-12-05 18:17:23.474+00;2017-12-05 18:17:23.474+00;108;71
8358;100;2017-12-05 18:17:26.985+00;2017-12-05 18:17:26.985+00;109;1
8364;98.5;2017-12-05 18:17:26.986+00;2017-12-05 18:17:26.986+00;109;46
8373;2.6;2017-12-05 18:17:26.987+00;2017-12-05 18:17:26.987+00;109;22
8375;2.6;2017-12-05 18:17:26.988+00;2017-12-05 18:17:26.988+00;109;23
8376;2.6;2017-12-05 18:17:26.988+00;2017-12-05 18:17:26.988+00;109;24
8424;55;2017-12-05 18:17:30.354+00;2017-12-05 18:17:30.354+00;110;80
8432;8.68;2017-12-05 18:17:30.356+00;2017-12-05 18:17:30.356+00;110;15
8433;8.68;2017-12-05 18:17:30.356+00;2017-12-05 18:17:30.356+00;110;16
8434;8.68;2017-12-05 18:17:30.356+00;2017-12-05 18:17:30.356+00;110;17
8435;8.68;2017-12-05 18:17:30.356+00;2017-12-05 18:17:30.356+00;110;18
8436;8.68;2017-12-05 18:17:30.356+00;2017-12-05 18:17:30.356+00;110;19
8437;8.68;2017-12-05 18:17:30.357+00;2017-12-05 18:17:30.357+00;110;20
8438;99;2017-12-05 18:17:30.357+00;2017-12-05 18:17:30.357+00;110;1
8439;100;2017-12-05 18:17:30.357+00;2017-12-05 18:17:30.357+00;110;5
8451;2.7;2017-12-05 18:17:30.359+00;2017-12-05 18:17:30.359+00;110;7
8453;8.983;2017-12-05 18:17:30.36+00;2017-12-05 18:17:30.36+00;110;22
8454;8.33;2017-12-05 18:17:30.36+00;2017-12-05 18:17:30.36+00;110;21
8455;8.983;2017-12-05 18:17:30.36+00;2017-12-05 18:17:30.36+00;110;23
8456;8.983;2017-12-05 18:17:30.36+00;2017-12-05 18:17:30.36+00;110;24
8457;8.33;2017-12-05 18:17:30.36+00;2017-12-05 18:17:30.36+00;110;25
8458;8.33;2017-12-05 18:17:30.36+00;2017-12-05 18:17:30.36+00;110;26
8459;8.33;2017-12-05 18:17:30.361+00;2017-12-05 18:17:30.361+00;110;27
8466;5.32;2017-12-05 18:17:30.362+00;2017-12-05 18:17:30.362+00;110;29
8467;5.32;2017-12-05 18:17:30.362+00;2017-12-05 18:17:30.362+00;110;30
8468;5.32;2017-12-05 18:17:30.362+00;2017-12-05 18:17:30.362+00;110;28
8479;177;2017-12-05 18:17:30.364+00;2017-12-05 18:17:30.364+00;110;12
8480;177;2017-12-05 18:17:30.372+00;2017-12-05 18:17:30.372+00;110;13
8481;177;2017-12-05 18:17:30.372+00;2017-12-05 18:17:30.372+00;110;14
8518;100;2017-12-05 18:17:33.781+00;2017-12-05 18:17:33.781+00;111;1
8525;98;2017-12-05 18:17:33.783+00;2017-12-05 18:17:33.783+00;111;32
8533;2.6;2017-12-05 18:17:33.784+00;2017-12-05 18:17:33.784+00;111;22
8535;2.6;2017-12-05 18:17:33.785+00;2017-12-05 18:17:33.785+00;111;23
8536;2.6;2017-12-05 18:17:33.785+00;2017-12-05 18:17:33.785+00;111;24
8598;100;2017-12-05 18:17:37.213+00;2017-12-05 18:17:37.213+00;112;1
8605;98;2017-12-05 18:17:37.215+00;2017-12-05 18:17:37.215+00;112;32
8613;2.6;2017-12-05 18:17:37.216+00;2017-12-05 18:17:37.216+00;112;22
8615;2.6;2017-12-05 18:17:37.216+00;2017-12-05 18:17:37.216+00;112;23
8616;2.6;2017-12-05 18:17:37.217+00;2017-12-05 18:17:37.217+00;112;24
8678;98;2017-12-05 18:17:40.599+00;2017-12-05 18:17:40.599+00;113;1
8686;787332;2017-12-05 18:17:40.601+00;2017-12-05 18:17:40.601+00;113;59
8758;100;2017-12-05 18:17:44.033+00;2017-12-05 18:17:44.033+00;114;1
8766;681700;2017-12-05 18:17:44.035+00;2017-12-05 18:17:44.035+00;114;59
8769;21;2017-12-05 18:17:44.036+00;2017-12-05 18:17:44.036+00;114;53
8838;100;2017-12-05 18:17:47.599+00;2017-12-05 18:17:47.599+00;115;1
8847;990000;2017-12-05 18:17:47.6+00;2017-12-05 18:17:47.6+00;115;79
8918;100;2017-12-05 18:17:51.963+00;2017-12-05 18:17:51.963+00;116;1
8928;99;2017-12-05 18:17:51.965+00;2017-12-05 18:17:51.965+00;116;33
8933;2.6;2017-12-05 18:17:51.966+00;2017-12-05 18:17:51.966+00;116;22
8935;2.6;2017-12-05 18:17:51.966+00;2017-12-05 18:17:51.966+00;116;23
8936;2.6;2017-12-05 18:17:51.966+00;2017-12-05 18:17:51.966+00;116;24
8998;100;2017-12-05 18:17:56.288+00;2017-12-05 18:17:56.288+00;117;1
9009;39.05;2017-12-05 18:17:56.29+00;2017-12-05 18:17:56.29+00;117;53
9078;100;2017-12-05 18:17:59.743+00;2017-12-05 18:17:59.743+00;118;1
9089;56.58;2017-12-05 18:17:59.745+00;2017-12-05 18:17:59.745+00;118;53
9146;47.3;2017-12-05 18:18:03.045+00;2017-12-05 18:18:03.045+00;119;49
9158;100;2017-12-05 18:18:03.047+00;2017-12-05 18:18:03.047+00;119;1
9169;50;2017-12-05 18:18:03.05+00;2017-12-05 18:18:03.05+00;119;53
9238;100;2017-12-05 18:18:06.367+00;2017-12-05 18:18:06.367+00;120;1
9246;681700;2017-12-05 18:18:06.369+00;2017-12-05 18:18:06.369+00;120;59
9249;21;2017-12-05 18:18:06.37+00;2017-12-05 18:18:06.37+00;120;53
9318;100;2017-12-05 18:18:09.682+00;2017-12-05 18:18:09.682+00;121;1
9329;41.84;2017-12-05 18:18:09.685+00;2017-12-05 18:18:09.685+00;121;53
9355;17;2017-12-05 18:18:09.689+00;2017-12-05 18:18:09.689+00;121;55
9384;39;2017-12-05 18:18:13.041+00;2017-12-05 18:18:13.041+00;122;80
9392;8.285;2017-12-05 18:18:13.043+00;2017-12-05 18:18:13.043+00;122;15
9393;8.285;2017-12-05 18:18:13.043+00;2017-12-05 18:18:13.043+00;122;16
9394;8.285;2017-12-05 18:18:13.043+00;2017-12-05 18:18:13.043+00;122;17
9395;8.285;2017-12-05 18:18:13.043+00;2017-12-05 18:18:13.043+00;122;18
9396;8.285;2017-12-05 18:18:13.043+00;2017-12-05 18:18:13.043+00;122;19
9397;8.285;2017-12-05 18:18:13.044+00;2017-12-05 18:18:13.044+00;122;20
9398;99;2017-12-05 18:18:13.044+00;2017-12-05 18:18:13.044+00;122;1
9399;100;2017-12-05 18:18:13.044+00;2017-12-05 18:18:13.044+00;122;5
9411;9.6;2017-12-05 18:18:13.046+00;2017-12-05 18:18:13.046+00;122;7
9413;9.052;2017-12-05 18:18:13.047+00;2017-12-05 18:18:13.047+00;122;22
9414;7.95;2017-12-05 18:18:13.047+00;2017-12-05 18:18:13.047+00;122;21
9415;9.052;2017-12-05 18:18:13.047+00;2017-12-05 18:18:13.047+00;122;23
9416;9.052;2017-12-05 18:18:13.047+00;2017-12-05 18:18:13.047+00;122;24
9417;7.95;2017-12-05 18:18:13.047+00;2017-12-05 18:18:13.047+00;122;25
9418;7.95;2017-12-05 18:18:13.047+00;2017-12-05 18:18:13.047+00;122;26
9419;7.95;2017-12-05 18:18:13.048+00;2017-12-05 18:18:13.048+00;122;27
9426;5.1;2017-12-05 18:18:13.049+00;2017-12-05 18:18:13.049+00;122;29
9427;5.1;2017-12-05 18:18:13.049+00;2017-12-05 18:18:13.049+00;122;30
9428;5.1;2017-12-05 18:18:13.049+00;2017-12-05 18:18:13.049+00;122;28
9439;177;2017-12-05 18:18:13.051+00;2017-12-05 18:18:13.051+00;122;12
9440;177;2017-12-05 18:18:13.052+00;2017-12-05 18:18:13.052+00;122;13
9441;177;2017-12-05 18:18:13.052+00;2017-12-05 18:18:13.052+00;122;14
9456;5.4;2017-12-05 18:18:16.402+00;2017-12-05 18:18:16.402+00;123;9
9458;2.05;2017-12-05 18:18:16.403+00;2017-12-05 18:18:16.403+00;123;31
9459;1.42;2017-12-05 18:18:16.403+00;2017-12-05 18:18:16.403+00;123;36
9460;0.1;2017-12-05 18:18:16.403+00;2017-12-05 18:18:16.403+00;123;52
9461;0.13;2017-12-05 18:18:16.403+00;2017-12-05 18:18:16.403+00;123;69
9462;0.1;2017-12-05 18:18:16.403+00;2017-12-05 18:18:16.403+00;123;48
9463;1.6;2017-12-05 18:18:16.404+00;2017-12-05 18:18:16.404+00;123;4
9466;0.03;2017-12-05 18:18:16.404+00;2017-12-05 18:18:16.404+00;123;49
9468;24.4;2017-12-05 18:18:16.405+00;2017-12-05 18:18:16.405+00;123;2
9470;10;2017-12-05 18:18:16.405+00;2017-12-05 18:18:16.405+00;123;58
9471;0.27;2017-12-05 18:18:16.405+00;2017-12-05 18:18:16.405+00;123;38
9472;3.32;2017-12-05 18:18:16.405+00;2017-12-05 18:18:16.405+00;123;15
9473;3.3;2017-12-05 18:18:16.406+00;2017-12-05 18:18:16.406+00;123;16
9474;3.32;2017-12-05 18:18:16.406+00;2017-12-05 18:18:16.406+00;123;17
9475;2.9;2017-12-05 18:18:16.406+00;2017-12-05 18:18:16.406+00;123;18
9476;3.54;2017-12-05 18:18:16.406+00;2017-12-05 18:18:16.406+00;123;19
9477;3.3;2017-12-05 18:18:16.406+00;2017-12-05 18:18:16.406+00;123;20
9478;89;2017-12-05 18:18:16.406+00;2017-12-05 18:18:16.406+00;123;1
9479;1.3;2017-12-05 18:18:16.407+00;2017-12-05 18:18:16.407+00;123;5
9480;1.3;2017-12-05 18:18:16.407+00;2017-12-05 18:18:16.407+00;123;6
9481;23;2017-12-05 18:18:16.407+00;2017-12-05 18:18:16.407+00;123;11
9482;85;2017-12-05 18:18:16.407+00;2017-12-05 18:18:16.407+00;123;60
9483;0.7;2017-12-05 18:18:16.407+00;2017-12-05 18:18:16.407+00;123;71
9484;1;2017-12-05 18:18:16.408+00;2017-12-05 18:18:16.408+00;123;46
9485;0.78;2017-12-05 18:18:16.408+00;2017-12-05 18:18:16.408+00;123;32
9488;1;2017-12-05 18:18:16.408+00;2017-12-05 18:18:16.408+00;123;33
9489;0.89;2017-12-05 18:18:16.409+00;2017-12-05 18:18:16.409+00;123;53
9490;1.84;2017-12-05 18:18:16.409+00;2017-12-05 18:18:16.409+00;123;34
9491;0.41;2017-12-05 18:18:16.409+00;2017-12-05 18:18:16.409+00;123;7
9492;1.71;2017-12-05 18:18:16.409+00;2017-12-05 18:18:16.409+00;123;35
9493;2.7;2017-12-05 18:18:16.409+00;2017-12-05 18:18:16.409+00;123;22
9494;2.9;2017-12-05 18:18:16.41+00;2017-12-05 18:18:16.41+00;123;21
9495;2.7;2017-12-05 18:18:16.41+00;2017-12-05 18:18:16.41+00;123;23
9496;2.7;2017-12-05 18:18:16.41+00;2017-12-05 18:18:16.41+00;123;24
9497;2.75;2017-12-05 18:18:16.41+00;2017-12-05 18:18:16.41+00;123;25
9498;2;2017-12-05 18:18:16.41+00;2017-12-05 18:18:16.41+00;123;26
9499;3;2017-12-05 18:18:16.41+00;2017-12-05 18:18:16.41+00;123;27
9500;0.18;2017-12-05 18:18:16.411+00;2017-12-05 18:18:16.411+00;123;37
9501;0.12;2017-12-05 18:18:16.411+00;2017-12-05 18:18:16.411+00;123;50
9502;13;2017-12-05 18:18:16.411+00;2017-12-05 18:18:16.411+00;123;61
9504;0.02;2017-12-05 18:18:16.411+00;2017-12-05 18:18:16.411+00;123;54
9505;10.1;2017-12-05 18:18:16.412+00;2017-12-05 18:18:16.412+00;123;10
9506;0.28;2017-12-05 18:18:16.412+00;2017-12-05 18:18:16.412+00;123;29
9507;1.03;2017-12-05 18:18:16.412+00;2017-12-05 18:18:16.412+00;123;30
9508;1.03;2017-12-05 18:18:16.412+00;2017-12-05 18:18:16.412+00;123;28
9509;22;2017-12-05 18:18:16.412+00;2017-12-05 18:18:16.412+00;123;72
9510;0.38;2017-12-05 18:18:16.413+00;2017-12-05 18:18:16.413+00;123;51
9511;14.9;2017-12-05 18:18:16.413+00;2017-12-05 18:18:16.413+00;123;73
9512;1.29;2017-12-05 18:18:16.413+00;2017-12-05 18:18:16.413+00;123;39
9514;25;2017-12-05 18:18:16.413+00;2017-12-05 18:18:16.413+00;123;3
9515;0.2;2017-12-05 18:18:16.413+00;2017-12-05 18:18:16.413+00;123;55
9516;0.1;2017-12-05 18:18:16.414+00;2017-12-05 18:18:16.414+00;123;62
9517;1;2017-12-05 18:18:16.414+00;2017-12-05 18:18:16.414+00;123;47
9519;74;2017-12-05 18:18:16.414+00;2017-12-05 18:18:16.414+00;123;12
9520;75;2017-12-05 18:18:16.414+00;2017-12-05 18:18:16.414+00;123;13
9521;76;2017-12-05 18:18:16.415+00;2017-12-05 18:18:16.415+00;123;14
9522;0.84;2017-12-05 18:18:16.415+00;2017-12-05 18:18:16.415+00;123;43
9523;0.21;2017-12-05 18:18:16.415+00;2017-12-05 18:18:16.415+00;123;44
9524;0.7;2017-12-05 18:18:16.415+00;2017-12-05 18:18:16.415+00;123;42
9525;1.27;2017-12-05 18:18:16.415+00;2017-12-05 18:18:16.415+00;123;45
9526;267;2017-12-05 18:18:16.416+00;2017-12-05 18:18:16.416+00;123;65
9527;3.9;2017-12-05 18:18:16.416+00;2017-12-05 18:18:16.416+00;123;74
9529;2.4;2017-12-05 18:18:16.416+00;2017-12-05 18:18:16.416+00;123;75
9530;5.5;2017-12-05 18:18:16.416+00;2017-12-05 18:18:16.416+00;123;76
9535;25;2017-12-05 18:18:16.417+00;2017-12-05 18:18:16.417+00;123;63
9558;100;2017-12-05 18:18:19.699+00;2017-12-05 18:18:19.699+00;124;1
9570;99;2017-12-05 18:18:19.701+00;2017-12-05 18:18:19.701+00;124;34
9573;2.6;2017-12-05 18:18:19.702+00;2017-12-05 18:18:19.702+00;124;22
9575;2.6;2017-12-05 18:18:19.702+00;2017-12-05 18:18:19.702+00;124;23
9576;2.6;2017-12-05 18:18:19.702+00;2017-12-05 18:18:19.702+00;124;24
9616;15.5;2017-12-05 18:18:23.043+00;2017-12-05 18:18:23.043+00;125;9
9617;0.016;2017-12-05 18:18:23.043+00;2017-12-05 18:18:23.043+00;125;8
9618;6.5;2017-12-05 18:18:23.043+00;2017-12-05 18:18:23.043+00;125;4
9619;22;2017-12-05 18:18:23.043+00;2017-12-05 18:18:23.043+00;125;2
9620;3.42;2017-12-05 18:18:23.044+00;2017-12-05 18:18:23.044+00;125;15
9621;91;2017-12-05 18:18:23.044+00;2017-12-05 18:18:23.044+00;125;1
9622;34;2017-12-05 18:18:23.044+00;2017-12-05 18:18:23.044+00;125;5
9623;34;2017-12-05 18:18:23.044+00;2017-12-05 18:18:23.044+00;125;6
9624;23;2017-12-05 18:18:23.044+00;2017-12-05 18:18:23.044+00;125;11
9625;5.1;2017-12-05 18:18:23.045+00;2017-12-05 18:18:23.045+00;125;7
9626;23.9;2017-12-05 18:18:23.045+00;2017-12-05 18:18:23.045+00;125;10
9627;34.2;2017-12-05 18:18:23.045+00;2017-12-05 18:18:23.045+00;125;3
9628;73.7;2017-12-05 18:18:23.045+00;2017-12-05 18:18:23.045+00;125;12
9629;82;2017-12-05 18:18:23.045+00;2017-12-05 18:18:23.045+00;125;13
9630;80;2017-12-05 18:18:23.046+00;2017-12-05 18:18:23.046+00;125;14
9631;15.5;2017-12-05 18:18:24.009+00;2017-12-05 18:18:24.009+00;126;9
9632;0.016;2017-12-05 18:18:24.009+00;2017-12-05 18:18:24.009+00;126;8
9633;8.8;2017-12-05 18:18:24.01+00;2017-12-05 18:18:24.01+00;126;4
9634;34.3;2017-12-05 18:18:24.01+00;2017-12-05 18:18:24.01+00;126;2
9635;3.22;2017-12-05 18:18:24.01+00;2017-12-05 18:18:24.01+00;126;15
9636;91;2017-12-05 18:18:24.01+00;2017-12-05 18:18:24.01+00;126;1
9637;5.4;2017-12-05 18:18:24.011+00;2017-12-05 18:18:24.011+00;126;5
9638;5.4;2017-12-05 18:18:24.011+00;2017-12-05 18:18:24.011+00;126;6
9639;23;2017-12-05 18:18:24.011+00;2017-12-05 18:18:24.011+00;126;11
9640;0.81;2017-12-05 18:18:24.011+00;2017-12-05 18:18:24.011+00;126;7
9641;23.9;2017-12-05 18:18:24.011+00;2017-12-05 18:18:24.011+00;126;10
9642;34.2;2017-12-05 18:18:24.012+00;2017-12-05 18:18:24.012+00;126;3
9643;73.7;2017-12-05 18:18:24.012+00;2017-12-05 18:18:24.012+00;126;12
9644;74.6;2017-12-05 18:18:24.012+00;2017-12-05 18:18:24.012+00;126;13
9645;73;2017-12-05 18:18:24.012+00;2017-12-05 18:18:24.012+00;126;14
9646;15.5;2017-12-05 18:18:24.98+00;2017-12-05 18:18:24.98+00;127;9
9647;0.0048;2017-12-05 18:18:24.98+00;2017-12-05 18:18:24.98+00;127;8
9648;9.1;2017-12-05 18:18:24.98+00;2017-12-05 18:18:24.98+00;127;4
9649;34.6;2017-12-05 18:18:24.981+00;2017-12-05 18:18:24.981+00;127;2
9650;2.92;2017-12-05 18:18:24.981+00;2017-12-05 18:18:24.981+00;127;15
9651;91;2017-12-05 18:18:24.981+00;2017-12-05 18:18:24.981+00;127;1
9652;1.4;2017-12-05 18:18:24.981+00;2017-12-05 18:18:24.981+00;127;5
9653;1.4;2017-12-05 18:18:24.982+00;2017-12-05 18:18:24.982+00;127;6
9654;23;2017-12-05 18:18:24.982+00;2017-12-05 18:18:24.982+00;127;11
9655;0.21;2017-12-05 18:18:24.982+00;2017-12-05 18:18:24.982+00;127;7
9656;23.9;2017-12-05 18:18:24.982+00;2017-12-05 18:18:24.982+00;127;10
9657;35;2017-12-05 18:18:24.982+00;2017-12-05 18:18:24.982+00;127;3
9658;63;2017-12-05 18:18:24.983+00;2017-12-05 18:18:24.983+00;127;12
9659;63.7;2017-12-05 18:18:24.983+00;2017-12-05 18:18:24.983+00;127;13
9660;62.2;2017-12-05 18:18:24.983+00;2017-12-05 18:18:24.983+00;127;14
9661;16.7;2017-12-05 18:18:25.947+00;2017-12-05 18:18:25.947+00;128;9
9663;3.38;2017-12-05 18:18:25.948+00;2017-12-05 18:18:25.948+00;128;31
9664;1.2;2017-12-05 18:18:25.948+00;2017-12-05 18:18:25.948+00;128;36
9665;0.128;2017-12-05 18:18:25.949+00;2017-12-05 18:18:25.949+00;128;52
9666;0.05;2017-12-05 18:18:25.949+00;2017-12-05 18:18:25.949+00;128;69
9667;0.22;2017-12-05 18:18:25.949+00;2017-12-05 18:18:25.949+00;128;48
9668;15.3;2017-12-05 18:18:25.949+00;2017-12-05 18:18:25.949+00;128;4
9671;0.03;2017-12-05 18:18:25.95+00;2017-12-05 18:18:25.95+00;128;49
9673;34.9;2017-12-05 18:18:25.95+00;2017-12-05 18:18:25.95+00;128;2
9675;6;2017-12-05 18:18:25.951+00;2017-12-05 18:18:25.951+00;128;58
9676;0.51;2017-12-05 18:18:25.951+00;2017-12-05 18:18:25.951+00;128;38
9677;3.42;2017-12-05 18:18:25.951+00;2017-12-05 18:18:25.951+00;128;15
9678;3.4;2017-12-05 18:18:25.952+00;2017-12-05 18:18:25.952+00;128;16
9679;3.42;2017-12-05 18:18:25.952+00;2017-12-05 18:18:25.952+00;128;17
9680;2.97;2017-12-05 18:18:25.952+00;2017-12-05 18:18:25.952+00;128;18
