id;value;ingredientId;nutrientId
5112;1.59;65;28
5117;0;65;40
5122;0;65;41
5127;0.19;65;44
5132;0;65;77
5137;0;65;67
5140;0;66;9
5119;0;65;55
5124;66;65;13
5129;1.07;65;45
5133;3.5;65;75
5138;0;65;68
5144;0.5;66;8
5148;0;66;80
5153;0;66;57
5157;8.405;66;16
5163;100;66;5
5167;0;66;46
5174;0;66;33
5179;8.5;66;23
5184;0;66;37
5189;0;66;10
5194;0;66;51
5198;0;66;55
5204;177;66;13
5207;0;66;44
5212;0;66;77
5219;0;66;68
5220;0;67;8
5225;2.05;67;15
5230;2;67;20
5238;0;67;23
5243;1.62;67;27
5248;0;67;3
5256;0.49;68;52
5261;1518;68;70
5266;48;68;58
5271;2.95;68;18
5276;3;68;6
5281;0.67;68;32
5286;1.96;68;34
5291;2.6;68;23
5296;0.35;68;37
5301;40;68;10
5306;0.83;68;51
5311;0.23;68;55
5316;74.4;68;13
5320;1.01;68;45
5325;13.93;68;76
5331;70;68;63
5335;0;69;8
5341;360;69;70
5346;37;69;58
5350;3.149;69;17
5354;90;69;1
5358;370;69;60
5364;1.57;69;33
5367;1.3;69;7
5372;2.8;69;24
5379;0.09;69;54
5385;0.64;69;51
5388;2.3;69;39
5393;1.48;69;47
5398;1.41;69;43
5404;0;69;77
5409;7.6;69;67
5414;8;70;9
5419;0;70;80
5424;0;70;57
5428;3.169;70;15
5433;3.53;70;20
5438;282;70;60
5443;0;70;79
5448;1.02;70;35
5453;3.83;70;25
5458;4;70;61
5463;1.78;70;30
5468;3.84;70;39
5473;2.96;70;47
5478;2.08;70;43
5483;0.22;70;74
5488;0;70;66
5495;0;71;52
5507;0.19;71;38
5512;3.44;71;19
5517;60;71;11
5522;0;71;59
5526;1.95;71;7
5531;2.197;71;23
5536;0.17;71;37
5542;8;71;10
5547;5.1;71;73
5551;0.12;71;62
5556;78;71;13
5561;0.39;71;45
5567;6.16;71;76
5575;0.16;72;36
5580;0;72;80
5584;0;72;57
5590;3.198;72;17
5594;88;72;1
5599;0.31;72;71
5604;0.28;72;33
5607;2.197;72;22
5612;2.197;72;24
5617;0.11;72;50
5622;1.31;72;29
5627;5.1;72;73
5632;0.12;72;62
5638;0.29;72;43
5643;3.73;72;74
5650;20.9;72;67
5652;3.8;73;9
5659;2.13;73;4
5664;8.79;73;2
5669;3.59;73;16
5674;85;73;1
5679;0.31;73;71
5684;0;73;79
5688;0.26;73;35
5693;3.31;73;26
5697;5.47;73;61
5702;1.57;73;29
5707;5.1;73;73
5712;0.12;73;62
5717;82.9;73;14
5722;1.7;73;65
5149;0;66;70
5154;0;66;58
5158;8.405;66;17
5162;99;66;1
5166;0;66;60
5172;0;66;53
5177;8.5;66;22
5181;8.07;66;25
5186;0;66;61
5193;0;66;72
5199;0;66;3
5202;0;66;41
5209;0;66;45
5213;0;66;75
5217;0;66;67
5221;39.5;67;9
5227;2.05;67;17
5231;90;67;1
5235;0;67;32
5242;0;67;26
5247;0.86;67;28
5251;45.4;67;14
5254;1.04;68;31
5258;0.22;68;48
5262;0.22;68;49
5267;0.46;68;38
5272;2.99;68;19
5280;23;68;11
5283;0;68;79
5290;0.63;68;35
5295;2.93;68;27
5300;0.15;68;54
5305;66;68;72
5310;19.8;68;3
5315;74.8;68;12
5319;0.07;68;44
5324;0;68;77
5329;8.5;68;67
5334;8.2;69;9
5338;4.5;69;4
5345;0;69;57
5349;3.5;69;16
5353;3.5;69;20
5357;23;69;11
5362;0.05;69;59
5370;2.8;69;22
5375;3.13;69;27
5377;14;69;61
5382;1.25;69;29
5387;10;69;73
5392;0.64;69;62
5397;79.4;69;14
5402;200;69;65
5407;0;69;78
5416;0.681;70;36
5421;330;70;70
5426;26;70;58
5431;3.55;70;18
5436;2.7;70;6
5441;0.13;70;71
5446;10.19;70;34
5451;3.2;70;23
5456;3.15;70;27
5460;0.02;70;54
5465;55;70;72
5470;0.43;70;55
5474;0;70;41
5479;0.31;70;44
5484;0;70;77
5490;0;70;68
5493;0.37;71;31
5498;0.05;71;48
5501;495;71;70
5505;0;71;57
5510;3.198;71;17
5514;88;71;1
5519;0.31;71;71
5524;0.28;71;33
5529;2.197;71;22
5533;3.24;71;25
5538;5.47;71;61
5543;1.81;71;30
5548;0.39;71;39
5553;0.37;71;47
5558;0.29;71;43
5563;3.73;71;74
5568;0;71;66
5576;0;72;52
5581;495;72;70
5586;3.67;72;58
5591;3.38;72;18
5596;3.6;72;6
5601;0.23;72;32
5606;0.99;72;34
5611;2.197;72;23
5615;3.23;72;27
5620;0.01;72;54
5626;0.27;72;51
5630;51;72;3
5635;82.9;72;12
5640;0.25;72;42
5646;6.16;72;76
5649;19.02;72;63
5655;0;73;52
5661;495;73;70
5666;3.67;73;58
5671;3.38;73;18
5676;3.5;73;6
5680;0.23;73;32
5686;0.32;73;53
5691;2.42;73;23
5696;0.17;73;37
5701;7.73;73;10
5706;0.27;73;51
5711;0.11;73;55
5715;79.1;73;13
5721;0.39;73;45
5726;6.16;73;76
5731;18.37;73;63
5734;0.37;74;31
5151;0;66;56
5156;8.405;66;15
5161;8.405;66;20
5169;0;66;32
5173;0;66;34
5178;8.07;66;21
5182;8.07;66;27
5187;0;66;64
5191;5.16;66;30
5196;0;66;39
5201;0;66;47
5206;0;66;43
5211;0;66;74
5216;0;66;66
5224;2.8;67;2
5229;0;67;19
5234;56;67;11
5239;1.62;67;21
5244;80;67;10
5249;45.4;67;12
5252;10.8;68;9
5257;0.14;68;69
5263;0.08;68;56
5270;3.089;68;17
5274;90;68;1
5278;0.28;68;71
5285;0.98;68;53
5289;2.67;68;21
5294;1.73;68;26
5299;1;68;64
5304;1.8;68;28
5309;0;68;40
5314;0;68;41
5321;0.58;68;42
5326;2.4;68;75
5330;0;68;68
5333;1.49;69;31
5339;0;69;80
5344;43.2;69;2
5348;3.149;69;15
5355;2.9;69;5
5359;0.2;69;71
5363;0;69;79
5368;0.83;69;35
5373;3.46;69;25
5380;0.21;69;50
5384;1.85;69;28
5390;50.2;69;3
5394;0;69;41
5399;0.19;69;44
5403;0.22;69;74
5408;0;69;66
5415;0.09;70;52
5420;3;70;4
5425;60.5;70;2
5430;3.169;70;17
5434;90;70;1
5440;1.28;70;32
5444;2.48;70;33
5449;3.2;70;22
5454;3.06;70;26
5459;1.1;70;64
5464;1.88;70;28
5469;0;70;40
5476;76;70;13
5481;2.79;70;45
5486;6.9;70;76
5491;33;70;63
5492;0;71;8
5497;0.06;71;69
5500;0;71;80
5503;0.12;71;56
5508;3.198;71;15
5515;3.6;71;5
5520;0.33;71;46
5525;0.32;71;53
5530;2.78;71;21
5535;3.23;71;27
5540;0.01;71;54
5545;22.5;71;72
5550;51;71;3
5554;0;71;41
5560;0.25;71;42
5564;1.1;71;75
5569;20.9;71;67
5573;0;72;8
5577;0.06;72;69
5582;0.05;72;49
5587;0.19;72;38
5592;3.44;72;19
5598;60;72;11
5603;0;72;79
5610;0.26;72;35
5616;0.17;72;37
5621;8;72;10
5625;22.5;72;72
5631;0.11;72;55
5636;78;72;13
5641;0.39;72;45
5645;1.1;72;75
5648;0.2;72;68
5654;0.37;73;31
5658;0.05;73;48
5663;0.12;73;56
5668;3.198;73;15
5673;3.59;73;20
5678;30.96;73;60
5683;0.28;73;33
5687;1.95;73;7
5692;2.42;73;24
5699;0.11;73;50
5705;2.3;73;28
5709;0;73;40
5714;82.9;73;12
5719;0.06;73;44
5724;0;73;77
5730;0.2;73;68
5732;3.8;74;9
5737;0.06;74;69
5742;0.05;74;49
5152;0;66;2
5159;8.405;66;18
5164;100;66;6
5168;0;66;71
5171;0;66;79
5176;0;66;35
5183;8.07;66;26
5188;0;66;54
5192;5.16;66;28
5197;0;66;40
5203;177;66;12
5208;0;66;42
5214;0;66;76
5218;0;66;63
5222;0;67;31
5226;2;67;16
5232;0.6;67;5
5236;0;67;7
5240;0;67;24
5245;0.37;67;29
5250;43.6;67;13
5253;0;68;8
5259;8.7;68;4
5264;22.9;68;2
5268;3.089;68;15
5273;3.3;68;20
5277;460;68;60
5282;0.06;68;59
5287;1.43;68;7
5292;2.6;68;24
5297;0.33;68;50
5302;1.21;68;29
5307;17;68;73
5312;0.27;68;62
5317;74.8;68;14
5323;1.99;68;74
5328;0;68;66
5336;0.2;69;52
5340;0.14;69;48
5343;0.07;69;56
5347;0.78;69;38
5352;3.61;69;19
5360;0.84;69;46
5365;0.58;69;53
5369;2.73;69;21
5374;3.01;69;26
5378;1;69;64
5383;1.75;69;30
5391;0.33;69;55
5395;76;69;13
5400;1.92;69;42
5405;2.3;69;75
5411;51.5;69;63
5413;1.93;70;31
5418;0.05;70;48
5423;0.07;70;56
5429;3.53;70;16
5435;2.7;70;5
5439;1.67;70;46
5445;0.18;70;53
5450;2.75;70;21
5455;1.43;70;37
5461;32;70;10
5466;0.44;70;51
5471;55;70;3
5475;79.4;70;12
5480;3.25;70;42
5485;2.2;70;75
5489;6.7;70;67
5494;3.8;71;9
5499;2.2;71;4
5502;0.05;71;49
5504;9.1;71;2
5509;3.59;71;16
5513;3.59;71;20
5518;30.96;71;60
5523;0;71;79
5528;0.26;71;35
5534;3.31;71;26
5539;0.7;71;64
5544;1.9;71;28
5549;0;71;40
5555;82.9;71;12
5559;0.06;71;44
5565;0;71;77
5570;0.2;71;68
5572;3.8;72;9
5579;2.2;72;4
5585;9.1;72;2
5589;3.59;72;16
5595;3.6;72;5
5600;0.33;72;46
5605;0.32;72;53
5609;2.78;72;21
5613;3.24;72;25
5618;5.47;72;61
5623;1.81;72;30
5628;0.39;72;39
5633;0.37;72;47
5637;82.9;72;14
5642;4.1;72;65
5651;0;72;78
5653;0;73;8
5657;0.06;73;69
5662;0.05;73;49
5667;0.19;73;38
5672;3.44;73;19
5677;40;73;11
5682;0;73;59
5689;2.42;73;22
5694;3.24;73;25
5698;0.7;73;64
5703;2.12;73;30
5710;50.2;73;3
5716;0;73;41
5720;0.25;73;42
5725;1.1;73;75
5729;20.9;73;67
5733;0;74;8
5739;2.2;74;4
5155;0;66;38
5160;8.405;66;19
5165;0;66;11
5170;0;66;59
5175;1.1;66;7
5180;8.5;66;24
5185;0;66;50
5190;5.16;66;29
5195;0;66;73
5200;0;66;62
5205;177;66;14
5210;0;66;65
5215;0;66;78
5223;32.2;67;4
5228;1.25;67;18
5233;0.6;67;6
5237;0;67;22
5241;0;67;25
5246;0.96;67;30
5255;0.447;68;36
5260;0;68;80
5265;0;68;57
5269;3.3;68;16
5275;3;68;5
5279;0;68;46
5284;0.66;68;33
5288;2.6;68;22
5293;2.605;68;25
5298;24;68;61
5303;1.72;68;30
5308;0.76;68;39
5313;0;68;47
5318;0.74;68;43
5322;267;68;65
5327;0;68;78
5332;0.564;69;36
5337;0.145;69;69
5342;0.06;69;49
5351;3.5;69;18
5356;2.9;69;6
5361;0.98;69;32
5366;6.08;69;34
5371;2.8;69;23
5376;0.89;69;37
5381;34;69;10
5386;60.5;69;72
5389;0;69;40
5396;79.4;69;12
5401;1.9;69;45
5406;7.97;69;76
5410;0;69;68
5412;0;70;8
5417;0.15;70;69
5422;0.06;70;49
5427;1.09;70;38
5432;4.225;70;19
5437;23;70;11
5442;0.04;70;59
5447;1.17;70;7
5452;3.2;70;24
5457;0.08;70;50
5462;1.29;70;29
5467;3.5;70;73
5472;1.01;70;62
5477;79.4;70;14
5482;200;70;65
5487;0;70;78
5496;0.16;71;36
5506;3.67;71;58
5511;3.38;71;18
5516;3.6;71;6
5521;0.23;71;32
5527;0.99;71;34
5532;2.197;71;24
5537;0.11;71;50
5541;1.31;71;29
5546;0.27;71;51
5552;0.11;71;55
5557;82.9;71;14
5562;1.7;71;65
5566;0;71;78
5571;19.02;71;63
5574;0.37;72;31
5578;0.05;72;48
5583;0.12;72;56
5588;3.198;72;15
5593;3.59;72;20
5597;30.96;72;60
5602;0;72;59
5608;1.95;72;7
5614;3.31;72;26
5619;0.7;72;64
5624;1.9;72;28
5629;0;72;40
5634;0;72;41
5639;0.06;72;44
5644;0;72;77
5647;0;72;66
5656;0.16;73;36
5660;0;73;80
5665;0;73;57
5670;3.198;73;17
5675;3.5;73;5
5681;0.33;73;46
5685;0.99;73;34
5690;2.78;73;21
5695;3.23;73;27
5700;0.01;73;54
5704;22.5;73;72
5708;0.39;73;39
5713;0.37;73;47
5718;0.29;73;43
5723;3.73;73;74
5728;0;73;66
5735;0;74;52
5740;495;74;70
5745;0;74;57
5750;3.198;74;17
5755;3.6;74;6
5760;0.33;74;46
5727;0;73;78
5736;0.16;74;36
5741;0;74;80
5746;3.67;74;58
5751;3.38;74;18
5756;88;74;1
5761;0.23;74;32
5766;0.99;74;34
5770;2.78;74;21
5774;3.23;74;27
5779;5.47;74;61
5784;1.9;74;28
5789;0;74;40
5793;0;74;41
5798;0.29;74;43
5802;1.7;74;65
5807;0;74;78
5814;0.16;75;36
5818;0.05;75;48
5823;0.12;75;56
5831;3.59;75;16
5835;3.5;75;6
5840;0.33;75;46
5845;0.32;75;53
5849;2.42;75;22
5855;0.17;75;37
5859;0.7;75;64
5865;22.5;75;72
5870;50.2;75;3
5874;0;75;41
5878;0.29;75;43
5883;3.73;75;74
5888;0;75;66
5896;0;76;52
5898;0.05;76;48
5906;3.67;76;58
5910;3.38;76;18
5916;3.6;76;5
5921;0.23;76;32
5923;0.28;76;33
5927;1.95;76;7
5936;0.17;76;37
5941;8;76;10
5946;0.27;76;51
5950;0.11;76;55
5956;78;76;13
5957;82.9;76;14
5966;6.16;76;76
5971;19.02;76;63
5973;0;77;8
5981;0;77;70
5985;0;77;57
5990;8.775;77;17
5996;100;77;6
6001;0;77;32
6006;0;77;34
5738;0.05;74;48
5744;9.1;74;2
5747;0.19;74;38
5753;3.59;74;20
5759;0.31;74;71
5763;0;74;79
5769;2.33;74;22
5775;0.17;74;37
5778;0.01;74;54
5782;1.31;74;29
5787;5.1;74;73
5792;0.12;74;62
5797;82.9;74;14
5806;3.73;74;74
5810;0.2;74;68
5816;0;75;8
5821;495;75;70
5826;3.67;75;58
5829;3.38;75;18
5836;3.5;75;5
5841;0.23;75;32
5846;0.99;75;34
5851;2.42;75;23
5856;3.31;75;26
5860;0.01;75;54
5864;2.3;75;28
5869;0;75;40
5875;82.9;75;12
5879;0.06;75;44
5884;0;75;77
5889;20.9;75;67
5893;3.8;76;9
5899;0;76;80
5904;0.12;76;56
5908;3.59;76;16
5912;3.44;76;19
5917;34;76;11
5922;0;76;59
5931;2.33;76;23
5935;3.23;76;27
5940;0.01;76;54
5943;1.81;76;30
5949;47.52;76;3
5952;0.12;76;62
5961;0.25;76;42
5962;3.73;76;74
5967;0;76;78
5976;0;77;36
5978;0;77;48
5986;0;77;58
5989;8.775;77;16
5994;99;77;1
5999;0;77;71
6004;0;77;33
5743;0.12;74;56
5748;3.198;74;15
5754;3.6;74;5
5758;30.96;74;60
5764;0.28;74;33
5768;0.26;74;35
5773;3.31;74;26
5780;0.7;74;64
5783;1.81;74;30
5788;0.39;74;39
5794;0.37;74;47
5799;0.06;74;44
5803;0;74;77
5808;0;74;66
5815;0;75;52
5819;2.13;75;4
5825;0;75;57
5830;3.198;75;17
5834;85;75;1
5839;0.31;75;71
5844;0.28;75;33
5850;2.78;75;21
5854;3.23;75;27
5861;7.73;75;10
5866;0.27;75;51
5871;0.11;75;55
5876;79.1;75;13
5881;0.39;75;45
5886;6.16;75;76
5891;18.37;75;63
5895;0.37;76;31
5901;2.2;76;4
5905;0;76;57
5909;3.198;76;15
5913;3.59;76;20
5918;30.96;76;60
5924;0;76;79
5929;0.26;76;35
5933;3.24;76;25
5938;5.47;76;61
5945;22.5;76;72
5947;0.39;76;39
5954;0;76;41
5959;0.06;76;44
5964;0;76;77
5969;20.9;76;67
5972;0;77;9
5977;0;77;69
5982;0;77;49
5987;0;77;38
5992;8.775;77;19
5997;0;77;11
6002;0;77;59
5749;3.59;74;16
5752;3.44;74;19
5757;34;74;11
5762;0;74;59
5767;1.95;74;7
5776;2.33;74;24
5781;8;74;10
5786;0.27;74;51
5791;0.11;74;55
5796;78;74;13
5801;0.39;74;45
5805;6.16;74;76
5811;19.02;74;63
5813;0.37;75;31
5820;0;75;80
5824;8.79;75;2
5828;3.198;75;15
5833;3.59;75;20
5838;30.96;75;60
5843;0;75;79
5848;0.26;75;35
5853;3.24;75;25
5858;5.47;75;61
5863;2.12;75;30
5868;0.39;75;39
5873;0.37;75;47
5880;0.25;75;42
5885;1.1;75;75
5890;0.2;75;68
5892;0;76;8
5897;0.06;76;69
5902;0.05;76;49
5911;3.198;76;17
5914;88;76;1
5920;0.33;76;46
5926;0.99;76;34
5930;2.78;76;21
5934;3.31;76;26
5939;0.7;76;64
5944;1.9;76;28
5948;0;76;40
5955;82.9;76;12
5958;0.29;76;43
5965;1.1;76;75
5970;0.2;76;68
5974;0;77;31
5980;0;77;80
5984;0;77;2
5991;8.775;77;18
5995;100;77;5
6000;0;77;46
6005;0;77;53
5765;0.32;74;53
5771;2.33;74;23
5772;3.24;74;25
5777;0.11;74;50
5785;22.5;74;72
5790;47.52;74;3
5795;82.9;74;12
5800;0.25;74;42
5804;1.1;74;75
5809;20.9;74;67
5812;3.8;75;9
5817;0.06;75;69
5822;0.05;75;49
5827;0.19;75;38
5832;3.44;75;19
5837;40;75;11
5842;0;75;59
5847;1.95;75;7
5852;2.42;75;24
5857;0.11;75;50
5862;1.57;75;29
5867;5.1;75;73
5872;0.12;75;62
5877;82.9;75;14
5882;4.1;75;65
5887;0;75;78
5894;0.16;76;36
5900;495;76;70
5903;9.1;76;2
5907;0.19;76;38
5915;3.6;76;6
5919;0.31;76;71
5925;0.32;76;53
5928;2.33;76;22
5932;2.33;76;24
5937;0.11;76;50
5942;1.31;76;29
5951;5.1;76;73
5953;0.37;76;47
5960;0.39;76;45
5963;4.1;76;65
5968;0;76;66
5975;0;77;52
5979;0;77;4
5983;0;77;56
5988;8.775;77;15
5993;8.775;77;20
5998;0;77;60
6003;0;77;79
6007;55.4;77;7
6008;0;77;35
6009;8.564;77;22
6010;8.405;77;21
6011;8.564;77;23
6012;8.564;77;24
6013;8.405;77;25
6014;8.405;77;26
6015;8.405;77;27
6016;0;77;37
6017;0;77;50
6018;0;77;61
6019;0;77;64
6020;0;77;54
6021;0;77;10
6022;5.36;77;29
6023;5.36;77;30
6024;5.36;77;28
6025;0;77;72
6026;0;77;51
6027;0;77;73
6028;0;77;39
6029;0;77;40
6030;0;77;3
6031;0;77;55
6032;0;77;62
6033;0;77;47
6034;0;77;41
6035;177;77;12
6036;177;77;13
6037;177;77;14
6038;0;77;43
6039;0;77;44
6040;0;77;42
6041;0;77;45
6042;0;77;65
6043;0;77;74
6044;0;77;77
6045;0;77;75
6046;0;77;76
6047;0;77;78
6048;0;77;66
6049;0;77;67
6050;0;77;68
6051;0;77;63
6052;8.7;78;9
6053;0;78;8
6054;0;78;31
6055;0;78;52
6056;0;78;36
6057;0;78;69
6058;0.09;78;48
6059;6.38;78;4
6060;0;78;80
6061;0;78;70
6062;0.058;78;49
6063;0;78;56
6064;2.41;78;2
6065;0;78;57
6066;0;78;58
6067;0;78;38
6068;1.71;78;15
6069;1.61;78;16
6070;1.71;78;17
6071;0;78;18
6072;0;78;19
6073;1.61;78;20
6074;29;78;1
6075;0.61;78;5
6076;0.61;78;6
6077;132.5;78;60
6078;0;78;71
6084;0;78;33
6088;0;78;35
6094;0;78;25
6098;0;78;61
6104;0.39;78;28
6107;0;78;73
6112;0;78;62
6117;0;78;14
6122;71;78;65
6127;0;78;78
6136;0;79;52
6141;0;79;70
6146;0;79;58
6151;0;79;18
6156;0.86;79;6
6161;0;79;32
6166;0;79;34
6171;0;79;23
6176;0;79;37
6180;0.0033;79;54
6185;0;79;72
6191;0.04;79;55
6195;22.77;79;13
6200;0;79;45
6205;0;79;75
6210;0;79;68
6212;8.84;80;9
6217;0;80;69
6226;0;80;58
6227;1.32;80;15
6232;0;80;19
6241;0;80;32
6246;0;80;34
6251;0;80;23
6256;0;80;37
6261;14.62;80;10
6266;0.075;80;51
6270;7.48;80;3
6275;0;80;12
6280;0;80;42
6285;0;80;75
6290;0;80;68
6294;0;81;8
6298;4.32;81;4
6302;0.05;81;49
6307;0.18;81;38
6312;3.57;81;19
6317;20;81;11
6322;0;81;59
6328;2.97;81;7
6333;3.38;81;25
6338;14.51;81;61
6343;2;81;30
6348;0.43;81;39
6353;0.5;81;47
6358;0.4;81;43
6363;8.05;81;74
6368;0;81;66
6374;0;82;31
6379;0.13;82;48
6383;0.01;82;56
6393;1.93;82;20
6402;0;82;59
6407;0;82;7
6412;0;82;24
6417;0.13;82;50
6422;0.08;82;29
6427;0;82;73
6432;0.08;82;62
6437;43.8;82;14
6442;0;82;65
6447;0;82;78
6455;1.01;83;36
6461;2755;83;70
6465;18.54;83;58
6470;2.861;83;17
6475;5.4;83;6
6480;1.69;83;46
6485;1.34;83;53
6490;2.44;83;21
6494;2.69;83;25
6497;0.52;83;50
6500;0.04;83;54
6505;38;83;72
6510;33.34;83;3
6515;69.7;83;12
6520;1.23;83;42
6525;5.1;83;75
6529;32.4;83;67
6532;18.2;84;9
6541;0.3;84;69
6546;18;84;58
6550;2.9;84;17
6554;91;84;1
6559;1.65;84;71
6564;1.3;84;33
6570;2.48;84;21
6576;0.67;84;37
6581;24;84;10
6586;1.06;84;51
6591;0.31;84;55
6596;71;84;13
6601;1.78;84;45
6606;5.1;84;76
6608;70;84;63
6612;0;85;9
6617;0;85;69
6622;0;85;49
6627;0;85;38
6632;8.605;85;19
6637;0;85;11
6643;0;85;59
6647;53;85;7
6649;8.7;85;22
6652;8.7;85;24
6657;0;85;50
6662;5.275;85;29
6667;0;85;73
6672;0;85;62
6079;0;78;46
6083;0;78;79
6089;0;78;22
6093;0;78;26
6097;0.064;78;50
6102;0.224;78;29
6110;6.96;78;3
6114;0;78;41
6119;0;78;44
6124;0;78;77
6129;0;78;67
6132;9.24;79;9
6137;0;79;69
6145;0;79;57
6150;1.26;79;17
6155;0.86;79;5
6160;0;79;46
6165;0.403;79;53
6170;0.823;79;21
6175;0;79;27
6181;15.18;79;10
6184;0.089;79;51
6189;0;79;40
6194;0;79;41
6201;0;79;44
6206;0;79;76
6211;6.93;79;63
6213;0;80;31
6220;0;80;80
6223;0;80;56
6229;0;80;18
6235;1.054;80;5
6238;211.5;80;60
6242;0;80;79
6247;0;80;7
6252;0;80;24
6257;0.061;80;50
6262;0.368;80;29
6267;0;80;73
6272;0;80;62
6277;0;80;14
6283;67;80;65
6288;0;80;66
6296;0;81;52
6301;0;81;80
6306;13.6;81;58
6311;3.5;81;18
6316;6.5;81;6
6319;0.31;81;71
6326;0.98;81;34
6330;2.85;81;21
6336;0.18;81;37
6340;0.08;81;54
6345;0.51;81;51
6350;21.6;81;3
6355;83.5;81;12
6360;0.4;81;42
6366;2.1;81;75
6371;0;81;68
6375;0;82;52
6380;0;82;80
6386;0;82;57
6390;1.74;82;17
6401;0;82;32
6406;0;82;34
6411;0;82;23
6416;0;82;37
6421;34;82;10
6426;0.08;82;51
6431;0.07;82;55
6436;40.6;82;13
6441;0;82;45
6446;0;82;76
6451;19.84;82;63
6453;4.26;83;31
6458;0.23;83;48
6463;0.62;83;56
6468;2.861;83;15
6473;3.37;83;20
6478;160;83;60
6483;0;83;79
6487;1.65;83;35
6492;2.713;83;24
6495;2.51;83;27
6498;22.3;83;61
6503;1.67;83;30
6508;1.97;83;39
6513;1.68;83;47
6518;1.34;83;43
6523;6.4;83;74
6528;0;83;66
6536;0.265;84;52
6540;0.19;84;48
6543;0.48;84;56
6551;0;84;18
6555;1.5;84;5
6560;1.69;84;46
6563;0;84;79
6568;1.72;84;35
6573;2.315;84;25
6578;20.66;84;61
6583;1.61;84;30
6587;0;84;40
6592;0.8;84;62
6597;64.9;84;14
6602;53.4;84;65
6611;0;84;78
6616;0;85;52
6619;0;85;4
6624;0;85;2
6629;8.605;85;16
6634;99;85;1
6639;0;85;71
6650;8.26;85;21
6653;8.26;85;25
6658;0;85;61
6663;5.275;85;30
6668;0;85;39
6673;0;85;47
6678;0;85;43
6080;60;78;11
6085;0.354;78;53
6090;1.28;78;21
6095;0;78;27
6099;0.8;78;64
6103;0.397;78;30
6108;0;78;39
6113;0;78;47
6118;0;78;43
6123;0;78;74
6128;0;78;66
6134;0;79;36
6139;7.26;79;4
6144;2.84;79;2
6148;1.26;79;15
6153;1.16;79;20
6158;297.3;79;60
6163;0;79;79
6168;0;79;35
6172;0;79;25
6177;0.723;79;50
6182;0.328;79;29
6187;0;79;73
6192;0;79;62
6198;0;79;14
6203;0;79;74
6208;0;79;66
6216;0;80;52
6221;0;80;70
6224;2.96;80;2
6230;1.32;80;17
6234;34;80;1
6237;70;80;11
6245;0;80;59
6250;0.885;80;21
6255;0;80;27
6260;0.0034;80;54
6265;0;80;72
6271;0.041;80;55
6276;24.46;80;13
6281;0;80;45
6286;0;80;76
6291;7.48;80;63
6292;0.56;81;31
6297;0.13;81;69
6304;10.3;81;2
6309;3.68;81;16
6315;6.5;81;5
6320;0.4;81;46
6325;0.59;81;53
6331;2;81;23
6335;3.31;81;27
6341;50;81;10
6346;46.9;81;72
6349;0;81;40
6354;0;81;41
6359;0.1;81;44
6364;0;81;77
6370;0;81;63
6373;0;82;8
6378;18.2;82;4
6382;0.02;82;49
6387;0;82;38
6388;1.74;82;15
6389;1.93;82;16
6398;118.65;82;60
6403;0;82;79
6409;1.31;82;21
6413;0;82;25
6419;0.7;82;64
6424;0;82;72
6428;0;82;39
6433;0;82;47
6439;0;82;43
6444;0;82;77
6449;0;82;67
6454;0.027;83;8
6457;0.3;83;69
6462;0.05;83;49
6467;0.69;83;38
6472;2.945;83;19
6477;23;83;11
6482;0;83;59
6488;3.15;83;7
6502;1.02;83;29
6507;10.2;83;73
6512;0.9;83;62
6517;69.7;83;14
6522;53.4;83;65
6527;0;83;78
6535;1.05;84;36
6537;12.2;84;4
6542;0.05;84;49
6547;0.7;84;38
6556;1.5;84;6
6561;1.17;84;32
6566;2.47;84;34
6571;2.627;84;23
6575;2.67;84;27
6580;0.04;84;54
6585;40.9;84;72
6590;45.5;84;3
6595;64.9;84;12
6600;1.22;84;42
6605;5.9;84;75
6609;0;84;68
6613;0;85;8
6618;0;85;48
6623;0;85;56
6628;8.605;85;15
6633;8.605;85;20
6638;0;85;60
6642;0;85;79
6646;0;85;34
6648;0;85;35
6651;8.7;85;23
6656;0;85;37
6661;0;85;10
6666;0;85;51
6671;0;85;55
6081;0;78;32
6086;0;78;34
6091;0;78;23
6096;0;78;37
6101;15.95;78;10
6106;0.078;78;51
6111;0.035;78;55
6116;17.69;78;13
6121;0;78;45
6126;0;78;76
6131;5.8;78;63
6135;0;79;31
6138;0.102;79;48
6142;0.066;79;49
6149;1.16;79;16
6154;33;79;1
6159;0;79;71
6164;0;79;33
6169;0;79;22
6174;0;79;26
6179;0.8;79;64
6186;0.53;79;28
6190;7.59;79;3
6196;0;79;12
6199;0;79;42
6204;0;79;77
6209;0;79;67
6215;0;80;8
6219;0.085;80;48
6225;0;80;57
6228;1.22;80;16
6233;1.22;80;20
6239;0;80;71
6243;0;80;33
6248;0;80;35
6253;0;80;25
6258;0;80;61
6263;0.563;80;30
6268;0;80;39
6273;0;80;47
6278;0;80;43
6282;0;80;74
6287;0;80;78
6295;0.25;81;36
6300;1154;81;70
6305;0;81;57
6310;3.267;81;17
6314;90;81;1
6321;0.28;81;32
6324;0.36;81;33
6329;2;81;22
6334;2.89;81;26
6339;1.1;81;64
6344;1.95;81;28
6351;0.03;81;55
6356;84.8;81;13
6361;0.52;81;45
6365;10.95;81;76
6369;0;81;67
6372;24;82;9
6377;0;82;69
6384;3.8;82;2
6391;0;82;19
6395;90;82;1
6397;100;82;11
