id;maximum;minimum;dietId;nutrientId
7299;25;0;199;58
7307;;0.75;199;53
7311;1000;0;199;61
7313;0.466;0.233;199;51
7322;100;56.6;199;14
7326;0.67;0.335;200;48
7330;4.414;0;200;20
7335;50;0.6;200;59
7339;;0.155;200;50
6801;10;0.5;182;64
6806;;0.17;182;55
6812;750;27;182;63
6815;0.6;0.3;183;48
6820;100;0;183;1
6825;100;20;183;11
6830;;0.13;183;50
6836;;0;183;55
6841;;0;183;67
6844;;0;184;52
6851;4.414;0;184;20
6855;500;45;184;60
6858;4.414;0;184;27
6864;0.426;0.213;184;51
6868;100;52.2;184;14
6877;;0;185;49
6882;100;0;185;1
6887;;0.7;185;53
6892;;0.145;185;54
6897;2;0;185;62
6902;750;0;185;63
6906;100;0;186;4
6910;25;8.2;186;58
6916;50;0.4;186;59
6920;1000;35;186;61
6925;100;3.31;186;3
6929;;4460;186;65
6935;;0;187;49
6939;25;0;187;58
6945;;0.7;187;53
6949;;0.135;187;50
6954;0.444;0.222;187;51
6959;;0;187;65
6963;100;25;188;9
6968;10;0.14;188;56
6973;100;0;188;5
6978;4.414;0;188;27
6987;;0.17;188;62
6992;750;28;188;63
6996;100;0;189;4
7002;100;0;189;1
7004;100;20;189;11
7009;;0.14;189;50
7014;0.446;0.223;189;51
7018;;0;189;65
7027;;0;190;49
7029;12.6;11.6;190;2
7037;;0.7;190;53
7042;;0.15;190;54
7046;;0.17;190;55
7051;;7;190;67
7054;0.62;0.31;191;48
7059;12.7;11.7;191;2
7063;100;0;191;5
7068;4.414;0;191;27
7074;100;3.39;191;3
7081;;0;191;67
7085;0.62;0.31;192;48
7090;25;8.5;192;58
7097;;0.75;192;53
7100;1000;35;192;61
7105;100;3.39;192;3
7112;750;29;192;63
7114;;0;193;52
7117;10;0;193;56
7121;4.414;0;193;20
7125;500;0;193;60
7129;;0.145;193;50
7134;0.45;0.225;193;51
7139;;0;193;65
7143;100;25;194;9
7152;10;0.155;194;56
7157;;0.75;194;53
7162;;0.15;194;54
7166;;0.18;194;55
7170;;900;194;66
7174;0.66;0.33;195;48
7180;13;12;195;2
7183;100;0;195;5
7188;4.414;0;195;27
7193;78;30;195;10
7202;100;55.2;195;14
7205;100;0;196;4
7209;25;8.7;196;58
7215;50;0.6;196;59
7221;10;0.5;196;64
7225;100;3.48;196;3
7229;;4460;196;65
7236;100;25;197;9
7239;25;0;197;58
7242;100;0;197;1
7248;4.414;0;197;27
7251;10;0;197;64
7256;2;0;197;62
7261;;0;197;67
7265;100;0;198;4
7268;13.5;12.5;198;2
7273;100;0;198;5
7279;;0.15;198;50
7283;78;30;198;10
7288;100;56.4;198;14
7297;;0;199;49
7302;100;0;199;1
7304;100;20;199;11
7310;10;0;199;64
7315;100;3.65;199;3
7320;;0;199;67
7323;100;25;200;9
7328;10;0.155;200;56
7333;100;0;200;5
7338;4.414;0;200;27
7133;78;30;193;10
7138;100;55.1;193;14
7147;;0;194;49
7151;100;0;194;1
7156;50;0.5;194;59
7160;10;0.5;194;64
7165;100;3.4;194;3
7171;;7;194;67
7175;;0;195;52
7181;25;0;195;58
7184;100;20;195;11
7190;1000;0;195;61
7195;100;3.48;195;3
7201;;0;195;66
7204;0.66;0.33;196;48
7211;13;12;196;2
7216;;0.75;196;53
7220;1000;35;196;61
7224;0.466;0.233;196;51
7230;;900;196;66
7235;0.64;0.32;197;48
7240;13.5;12.5;197;2
7244;100;20;197;11
7247;;0.75;197;53
7252;;0.155;197;54
7257;;0;197;55
7262;750;0;197;63
7266;0.64;0.32;198;48
7270;25;8.8;198;58
7275;500;49;198;60
7280;1000;35;198;61
7284;0.446;0.223;198;51
7290;;900;198;66
7294;;0;199;52
7300;13.6;12.6;199;2
7306;50;0;199;59
7309;;0.155;199;50
7316;2;0;199;62
7319;;0;199;66
7324;;0;200;52
7329;13.6;12.6;200;2
7337;100;20;200;11
7342;;0.155;200;54
7347;2;0.18;200;62
7352;750;30;200;63
7356;100;0;201;4
7361;25;0;201;58
7364;100;20;201;11
7372;;0.155;201;54
7376;2;0;201;62
7380;;0;201;67
7383;100;25;202;9
7391;4.414;0;202;20
7396;50;0.65;202;59
7399;;0.16;202;50
7405;0.486;0.243;202;51
7410;;7;202;67
7413;100;25;203;9
7418;10;0;203;56
7427;;0.75;203;53
7432;;0.155;203;54
7437;2;0;203;62
7442;750;0;203;63
7443;100;25;204;9
7448;13.85;12.85;204;2
7454;100;20;204;11
7456;50;0.65;204;59
7460;1000;40;204;61
7465;100;3.73;204;3
7470;;900;204;66
7475;;0;205;52
7481;4.414;0;205;20
7485;500;0;205;60
7489;;0.165;205;50
7494;0.482;0.241;205;51
7499;;0;205;65
7504;100;25;206;9
7512;100;0;206;1
7516;50;0.65;206;59
7520;1000;40;206;61
7524;0.482;0.241;206;51
7530;;900;206;66
7534;;0;207;52
7541;4.414;0;207;20
7544;100;20;207;11
7549;;0.165;207;50
7553;78;30;207;10
7559;;0;207;66
9295;1;0.4;260;53
9300;0.5;0.03;260;50
9305;;40;260;72
9310;3;0.2;260;62
9315;;0.95;260;45
9320;;3;260;76
9327;1.2;0.6;261;52
9333;;0;261;56
9338;;0;261;5
9341;;0;261;46
9346;;0;261;34
9351;2000;0;261;61
9359;;0;261;55
9362;;0;261;43
9368;;0;261;77
9374;500;0;261;63
10068;25000;0;285;66
10074;1.44;0.72;286;48
10079;100;0;286;5
10082;0.6;0.24;286;50
10088;78;27;286;10
10092;5;0.27;286;62
10098;500;60;286;63
7223;78;30;196;10
7228;100;55.2;196;14
7233;;0;197;52
7237;;0;197;49
7241;4.414;0;197;20
7245;500;0;197;60
7249;;0.15;197;50
7254;0.446;0.223;197;51
7259;;0;197;65
7263;100;25;198;9
7271;10;0.155;198;56
7276;50;0.6;198;59
7281;10;0.5;198;64
7286;;0.18;198;55
7291;;7;198;67
7293;0.67;0.335;199;48
7298;10;0;199;56
7303;100;0;199;5
7308;4.414;0;199;27
7317;78;30;199;10
7321;750;0;199;63
7325;100;0;200;4
7331;25;8.9;200;58
7336;;0.75;200;53
7340;10;0.5;200;64
7345;100;3.65;200;3
7349;;4460;200;65
7353;100;25;201;9
7358;10;0;201;56
7363;100;0;201;5
7368;4.414;0;201;27
7373;78;30;201;10
7378;100;56.8;201;14
7387;;0;202;49
7392;100;0;202;1
7397;;0.75;202;53
7401;;0.155;202;54
7406;;0.18;202;55
7409;;4460;202;65
7415;0.64;0.32;203;48
7420;100;0;203;1
7426;50;0;203;59
7431;1000;0;203;61
7435;100;3.73;203;3
7440;;0;203;66
7444;0.64;0.32;204;48
7450;10;0.16;204;56
7453;100;0;204;5
7458;4.414;0;204;27
7461;;0.155;204;54
7466;;0.19;204;55
7471;;7;204;67
7476;0.68;0.34;205;48
7479;14;13;205;2
7484;100;20;205;11
7490;1000;0;205;61
7496;;0;205;55
7501;;0;205;67
7503;;0;206;52
7508;10;0.17;206;56
7517;;0.8;206;53
7522;;0.16;206;54
7526;;0.19;206;55
7531;;7;206;67
7535;0.72;0.36;207;48
7539;14.2;13.2;207;2
7543;100;0;207;5
7548;4.414;0;207;27
7556;2;0;207;62
7561;750;0;207;63
9302;;0;260;64
9307;;9;260;73
9312;;1.02;260;43
9317;3000;2;260;74
9321;4000;3300;260;66
9328;;0;261;69
9334;17;16;261;2
9337;100;0;261;1
9342;;0;261;32
9348;4.414;2.3;261;26
9354;22;19;261;10
9357;;0;261;73
9363;;0;261;44
9369;;0;261;75
9373;;0;261;68
9378;;0.1;262;69
9382;3;0.11;262;49
9383;;0;262;56
9390;;0.7;262;71
9394;;0.45;262;33
9398;;0.75;262;35
9403;;0;262;64
9408;;0.5;262;39
9413;;0.13;262;44
9418;;2.5;262;75
9424;500;88;262;63
9429;;0.4;263;49
9434;100;0;263;1
9438;;0.6;263;53
9442;1000;0;263;61
9446;0.48;0.24;263;51
9451;;0;263;66
9457;;0;264;52
9461;4.414;2.88;264;20
9465;100;0;264;5
9470;4.414;2.25;264;27
9475;32.3;0;264;10
9480;100;65;264;14
9488;100;0;265;4
9491;12;10.5;265;2
9495;100;0;265;5
9499;;0.6;265;53
7253;78;30;197;10
7258;100;56.4;197;14
7267;;0;198;49
7272;100;0;198;1
7277;;0.75;198;53
7282;;0.155;198;54
7287;2;0.18;198;62
7292;750;30;198;63
7296;100;0;199;4
7301;4.414;0;199;20
7305;500;0;199;60
7312;;0.155;199;54
7314;;0;199;55
7318;;0;199;65
7327;;0;200;49
7332;100;0;200;1
7334;500;49;200;60
7341;1000;35;200;61
7346;;0.18;200;55
7350;;900;200;66
7355;0.7;0.35;201;48
7362;4.414;0;201;20
7367;;0.75;201;53
7371;10;0;201;64
7374;100;3.68;201;3
7379;;0;201;65
7384;100;0;202;4
7388;10;0.16;202;56
7393;100;0;202;5
7402;4.414;0;202;27
7407;2;0.18;202;62
7412;750;30;202;63
7416;100;0;203;4
7419;25;0;203;58
7423;100;0;203;5
7428;4.414;0;203;27
7433;78;30;203;10
7438;100;57.8;203;14
9395;1;0.4;262;53
9400;0.5;0.03;262;50
9405;;40;262;72
9410;3;0.2;262;62
9415;;0.6;262;45
9420;;3;262;76
9425;100;0;263;9
9430;10;0;263;56
9439;100;0;263;5
9444;;0.13;263;54
9448;;0;263;55
9452;;0;263;67
9456;0.92;0.46;264;48
9464;100;0;264;1
9467;500;40;264;60
9472;1000;30;264;61
9477;100;3.85;264;3
9482;;270;264;66
10087;;0.28;286;54
10093;100;70.5;286;13
10097;33750;27.9;286;67
10270;100;0;293;4
10273;21.8;20.8;293;2
10278;50;0;293;59
10283;;0.31;293;54
10288;0.4;0;293;55
10293;33750;0;293;67
10412;0.4;0;296;55
10416;;0;296;44
10421;;0;296;77
10426;1000;0;296;67
10432;;0;297;36
10436;3;0;297;49
10439;;0.5;297;57
10443;8.5;8;297;5
10444;4.25;4;297;6
10448;;0.76;297;32
10449;300;6;297;59
10453;;2.15;297;34
10454;;2.48;297;35
10458;2000;50;297;61
10459;100;0;297;64
10462;;0;297;51
10464;;1.22;297;39
10465;0.4;0;297;55
10466;2;0.2;297;62
10467;;0;297;47
10468;;1.35;297;43
10470;;1.4;297;45
10471;;0.97;297;42
10472;16000;3000;297;65
10473;3000;18;297;74
10474;;0.015;297;77
10475;;24;297;75
10476;;18;297;76
10477;;300;297;78
10478;2200;1500;297;66
10479;1000;225;297;67
10480;;10;297;68
10481;500;100;297;63
10482;;2.24;298;31
10483;;0;298;36
10484;2.5;2;298;48
10485;;0.3;298;69
10486;;1;298;52
10487;1;0;298;4
10488;;1500;298;70
10489;3;0;298;49
10490;25;1;298;56
10491;53;52;298;2
10492;;0.5;298;57
10493;250;6;298;58
10494;;0.36;298;38
10495;100;0;298;1
7343;78;30;200;10
7351;;7;200;67
7354;;0;201;52
7359;100;0;201;1
7365;500;0;201;60
7369;;0.16;201;50
7377;0.486;0.243;201;51
7381;750;0;201;63
7385;;0;202;52
7389;25;9;202;58
7394;100;20;202;11
7400;10;0.5;202;64
7404;100;3.68;202;3
7411;;900;202;66
7414;;0;203;52
7421;4.414;0;203;20
7424;100;20;203;11
7429;;0.16;203;50
7436;;0;203;55
7441;;0;203;67
7445;;0;204;52
7447;;0;204;49
7451;4.414;0;204;20
7455;500;49;204;60
7459;;0.16;204;50
7464;0.458;0.229;204;51
7469;;4460;204;65
7473;100;25;205;9
7478;10;0;205;56
7483;100;0;205;5
7488;4.414;0;205;27
7493;78;30;205;10
7498;100;58;205;14
7507;;0;206;49
7510;25;9.2;206;58
7515;500;50;206;60
7519;;0.165;206;50
7523;78;30;206;10
7528;100;58;206;14
7537;;0;207;49
7542;100;0;207;1
7547;;0.8;207;53
7552;;0.16;207;54
7557;;0;207;55
7562;;0;207;67
9409;;0;262;55
9412;;0.5;262;43
9417;3000;2;262;74
9422;1000;55;262;67
9426;0.92;0.46;263;48
9431;14.7;13.2;263;2
9437;50;0;263;59
9441;;0.15;263;50
9445;32.3;0;263;10
9454;100;65;263;14
9458;100;0;264;4
9462;14.7;13.2;264;2
9466;100;20;264;11
9471;;0.15;264;50
9476;0.48;0.24;264;51
9481;;1300;264;65
9485;100;0;265;9
9489;;0.4;265;49
9493;4.414;2.97;265;20
9497;500;0;265;60
9504;;0.13;265;54
9508;;0;265;55
9516;;0;266;52
9523;4.414;2.97;266;20
9527;500;40;266;60
9531;;0.15;266;50
9535;35;0;266;10
9540;100;68.4;266;14
9545;100;0;267;9
9550;10;0;267;56
9555;100;0;267;5
9560;4.414;2.52;267;27
9565;45;0;267;10
9573;;0;267;67
9579;;0.4;268;49
9584;100;0;268;1
9588;;0.6;268;53
9594;;0.13;268;54
9599;;0.18;268;55
9603;750;27;268;63
9606;1.12;0.56;269;48
9610;40;0;269;58
9615;500;0;269;60
9620;5;0;269;64
9623;;3.33;269;3
9627;16000;0;269;65
9633;20;12;270;4
9637;4.414;2.4;270;15
9644;2000;0;270;61
9648;;3.67;270;3
9654;500;0;270;63
9657;45;25;271;9
9661;40;0;271;58
9664;8;2.5;271;5
9668;0.6;0.4;271;50
9672;1.2;0.7;271;51
9677;2200;0;271;66
9680;45;25;272;9
9685;11.5;10.5;272;2
9690;500;50;272;60
9699;0.5;0;272;55
9703;1000;40;272;67
9705;45;25;273;9
9711;40;15;273;58
9716;50;0.3;273;59
9722;1.2;0.7;273;51
7344;0.466;0.233;200;51
7348;100;56.6;200;14
7357;;0;201;49
7360;13.7;12.7;201;2
7366;50;0;201;59
7370;1000;0;201;61
7375;;0;201;55
7382;;0;201;66
7386;0.7;0.35;202;48
7390;13.7;12.7;202;2
7395;500;49;202;60
7398;1000;35;202;61
7403;78;30;202;10
7408;100;56.8;202;14
7417;;0;203;49
7422;13.85;12.85;203;2
7425;500;0;203;60
7430;10;0;203;64
7434;0.458;0.229;203;51
7439;;0;203;65
7446;100;0;204;4
7449;25;9.1;204;58
7452;100;0;204;1
7457;;0.75;204;53
7462;78;30;204;10
7467;2;0.18;204;62
7472;750;31;204;63
7474;100;0;205;4
7480;25;0;205;58
7486;50;0;205;59
7491;10;0;205;64
7495;100;3.77;205;3
7500;;0;205;66
7505;0.68;0.34;206;48
7509;14;13;206;2
7513;100;0;206;5
7518;4.414;0;206;27
7527;2;0.18;206;62
7532;750;31;206;63
7536;100;0;207;4
7540;25;0;207;58
7545;500;0;207;60
7550;1000;0;207;61
7554;0.506;0.253;207;51
7560;100;58.3;207;14
9414;;0.3;262;42
9419;;0.02;262;77
9423;;1;262;68
9428;100;0;263;4
9433;4.414;2.88;263;20
9435;100;20;263;11
9440;4.414;2.25;263;27
9449;2;0;263;62
9453;750;0;263;63
9459;;0.4;264;49
9463;25;9;264;58
9468;50;0.4;264;59
9473;10;0.5;264;64
9478;;0.18;264;55
9483;;9;264;67
9486;;0;265;52
9492;25;0;265;58
9494;100;0;265;1
9500;4.414;2.43;265;27
9503;10;0;265;64
9507;100;3;265;3
9509;2;0;265;62
9510;100;68.4;265;14
9513;;0;265;67
9518;100;0;266;4
9522;25;9;266;58
9526;100;20;266;11
9532;1000;30;266;61
9536;0.38;0.19;266;51
9541;;1300;266;65
9547;;0;267;52
9553;4.414;3.06;267;20
9557;500;0;267;60
9563;;0.13;267;54
9567;100;2.6;267;3
9572;;0;267;66
9577;0.64;0.32;268;48
9581;10.5;9;268;2
9587;500;40;268;60
9591;;0.15;268;50
9596;0.34;0.17;268;51
9601;;1300;268;65
9605;45;25;269;9
9614;11;10;269;2
9618;2;0.55;269;53
9622;0.4;0.265;269;51
9625;5;0;269;62
9628;1000;0;269;67
9630;2.5;1.4;270;48
9635;12;11;270;2
9640;500;0;270;60
9646;;0.12;270;54
9651;16000;0;270;65
9656;20;12;271;4
9662;4.414;2.4;271;17
9665;500;0;271;60
9670;5;0;271;64
9673;;3.5;271;3
9678;1000;0;271;67
9682;20;12;272;4
9686;40;15;272;58
9692;2;1;272;53
9696;;0.12;272;54
9701;16000;5000;272;65
9709;25;0.2;273;56
7463;10;0.5;204;64
7468;100;57.8;204;14
7477;;0;205;49
7482;100;0;205;1
7487;;0.8;205;53
7492;;0.16;205;54
7497;2;0;205;62
7502;750;0;205;63
7506;100;0;206;4
7511;4.414;0;206;20
7514;100;20;206;11
7521;10;0.5;206;64
7525;100;3.77;206;3
7529;;4460;206;65
7533;100;25;207;9
7538;10;0;207;56
7546;50;0;207;59
7551;10;0;207;64
7555;100;3.83;207;3
7558;;0;207;65
9469;;0.6;264;53
9474;;0.13;264;54
9479;2;0.15;264;62
9484;750;27;264;63
9487;0.76;0.38;265;48
9490;10;0;265;56
9496;100;20;265;11
9498;50;0;265;59
9501;;0.15;265;50
9506;0.38;0.19;265;51
9514;750;0;265;63
9519;;0.4;266;49
9521;12;10.5;266;2
9525;100;0;266;5
9530;4.414;2.43;266;27
9539;;0.18;266;55
9544;750;27;266;63
9549;;0.4;267;49
9554;100;0;267;1
9559;;0.6;267;53
9564;10;0;267;64
9568;;0;267;55
9570;100;69.3;267;14
9575;100;0;268;9
9580;10;0.1;268;56
9585;100;0;268;5
9590;4.414;2.52;268;27
9595;45;0;268;10
9604;;270;268;66
9608;20;12;269;4
9612;100;0;269;1
9617;0.6;0.11;269;50
9634;25;0;270;56
9639;8;2.5;270;5
9643;0.6;0.4;270;50
9647;1.2;0.7;270;51
9652;2200;0;270;66
9658;;0;271;49
9660;11.5;10.5;271;2
9666;50;0;271;59
9669;2000;0;271;61
9674;0.5;0;271;55
9679;500;0;271;63
9681;2.5;1.4;272;48
9687;4.414;2.4;272;17
9693;0.6;0.4;272;50
9697;1.2;0.7;272;51
9700;2200;1000;272;66
9708;;0;273;49
9713;100;0;273;1
9718;2;1;273;53
9723;0.5;0;273;55
9728;500;50;273;63
10099;100;18.9;287;9
10103;;0.36;287;49
10107;100;0;287;1
10111;;1.12;287;53
10115;;0.31;287;54
10120;0.4;0;287;55
10125;51000;0;287;67
10128;;0;288;52
10133;18;17.5;288;2
10139;50;0.3;288;59
10142;5;0;288;64
10147;100;7;288;3
10154;500;66;288;63
10158;1.5;0.75;289;48
10162;40;0;289;58
10169;2000;0;289;61
10171;;0.31;289;54
10178;5;0;289;62
10182;500;0;289;63
10185;1.42;0.71;290;48
10191;100;0;290;1
10196;0.6;0.26;290;50
10200;78;27;290;10
10205;5;0;290;62
10210;500;0;290;63
10213;1.42;0.71;291;48
10217;18.5;18;291;2
10221;500;19.8;291;60
10226;5;0;291;64
10235;66000;4795;291;65
10239;100;18.9;292;9
10244;25;0.1;292;56
10250;50;0.3;292;59
10253;2000;18.9;292;61
10257;;1.7;292;30
10262;100;73;292;13
7563;100;25;208;9
7568;10;0.17;208;56
7577;;0.8;208;53
7582;;0.16;208;54
7586;;0.19;208;55
7591;;7;208;67
7594;0.66;0.33;209;48
7599;14.5;13.5;209;2
7603;100;0;209;5
7608;4.414;0;209;27
7617;2;0;209;62
7618;;0;209;66
7625;0.66;0.33;210;48
7629;25;9.4;210;58
7635;500;50;210;60
7640;1000;40;210;61
7645;100;3.92;210;3
7650;;900;210;66
7654;;0;211;52
7662;25;0;211;58
7667;;0.8;211;53
7670;10;0;211;64
7675;100;4;211;3
7680;;0;211;66
7687;100;0;212;4
7691;4.414;0;212;20
7695;500;50;212;60
7702;;0.165;212;54
7706;100;4;212;3
7710;;900;212;66
7714;0.74;0.37;213;48
7721;4.414;0;213;20
7732;;0.17;213;54
7737;2;0;213;62
7742;750;0;213;63
7745;100;0;214;4
7750;25;9.6;214;58
7755;500;50;214;60
7762;;0.17;214;54
7766;;0.2;214;55
7771;;7;214;67
7773;100;25;215;9
7778;10;0;215;56
7784;100;20;215;11
7786;50;0;215;59
7793;78;30;215;10
7797;2;0;215;62
7807;;0;216;49
7810;25;9.7;216;58
7814;100;20;216;11
7820;1000;40;216;61
7825;100;4.5;216;3
7830;;900;216;66
7833;;0;217;52
7838;10;0;217;56
7843;100;0;217;5
7848;4.414;0;217;27
7853;78;30;217;10
7858;100;61.1;217;14
7867;;0;218;49
7868;4.414;0;218;20
7873;100;0;218;5
7881;;0.18;218;54
7887;;0.2;218;55
7892;750;33;218;63
7895;0.78;0.39;219;48
7901;25;0;219;58
7905;100;20;219;11
7910;1000;0;219;61
7916;2;0;219;62
7919;;0;219;66
7924;;0;220;52
7929;16.3;15.3;220;2
7934;100;20;220;11
7939;;0.18;220;50
7944;0.546;0.273;220;51
7949;;4460;220;65
7956;0.62;0.31;221;48
7959;9;8;221;2
7964;100;20;221;11
7969;;0.15;221;50
7974;0.42;0.21;221;51
7979;;0;221;65
7983;100;25;222;9
7988;10;0.15;222;56
7993;100;0;222;5
8000;4.414;0;222;27
8007;100;2;222;3
8012;750;25;222;63
8014;0.62;0.31;223;48
8022;9.2;8.2;223;2
8027;;0.7;223;53
8032;;0.12;223;54
8037;2;0;223;62
8042;750;0;223;63
8044;;0;224;52
8049;9.2;8.2;224;2
8054;100;20;224;11
8059;;0.16;224;50
8064;0.42;0.21;224;51
8069;;700;224;65
8076;;0;225;49
8079;25;0;225;58
8083;100;0;225;5
8091;4.414;0;225;27
8097;100;2.1;225;3
8101;750;0;225;63
8106;100;0;226;4
8110;25;9;226;58
8113;100;0;226;5
10100;;0;287;52
7564;;0;208;52
7572;100;0;208;1
7576;50;0.7;208;59
7580;10;0.5;208;64
7584;0.506;0.253;208;51
7589;;4460;208;65
7596;100;25;209;9
7601;4.414;0;209;20
7604;500;0;209;60
7609;1000;0;209;61
7613;78;30;209;10
7622;100;59.3;209;14
7626;100;0;210;4
7630;4.414;0;210;20
7636;50;0.7;210;59
7641;10;0.5;210;64
7646;;0.19;210;55
7651;;7;210;67
7655;0.7;0.35;211;48
7659;14.8;13.8;211;2
7664;100;20;211;11
7669;;0.17;211;50
7674;0.494;0.247;211;51
7679;;0;211;65
7685;100;25;212;9
7692;100;0;212;1
7696;50;0.8;212;59
7700;1000;40;212;61
7704;0.494;0.247;212;51
7709;;4460;212;65
7715;100;25;213;9
7720;25;0;213;58
7733;78;30;213;10
7738;100;60;213;14
7747;;0;214;49
7752;100;0;214;1
7757;;0.8;214;53
7760;1000;40;214;61
7765;100;4.09;214;3
7770;;900;214;66
7776;100;0;215;4
7780;25;0;215;58
7782;100;0;215;1
7788;4.414;0;215;27
7791;10;0;215;64
7796;;0;215;55
7801;;0;215;67
7806;0.68;0.34;216;48
7811;4.414;0;216;20
7816;50;0.8;216;59
7819;;0.175;216;50
7824;0.482;0.241;216;51
7829;;4460;216;65
7835;100;25;217;9
7839;15.8;14.8;217;2
7844;100;20;217;11
7849;;0.18;217;50
7854;0.514;0.257;217;51
7859;;0;217;65
7863;100;25;218;9
7869;10;0.2;218;56
7877;;0.8;218;53
7880;10;0.5;218;64
7884;100;4.29;218;3
7890;;900;218;66
7894;100;25;219;9
7900;16.3;15.3;219;2
7906;50;0;219;59
7911;10;0;219;64
7914;100;4.44;219;3
7918;100;61.4;219;14
7927;;0;220;49
7932;100;0;220;1
7937;;0.8;220;53
7942;;0.18;220;54
7947;2;0.2;220;62
7952;750;33;220;63
7954;100;25;221;9
7962;100;0;221;1
7966;50;0;221;59
7970;1000;0;221;61
7976;;0;221;55
7982;750;0;221;63
7986;0.62;0.31;222;48
7990;25;8.5;222;58
7994;100;20;222;11
7999;1000;35;222;61
8003;78;30;222;10
8008;100;51;222;14
8015;100;0;223;4
8019;25;0;223;58
8026;50;0;223;59
8031;10;0;223;64
8036;;0;223;55
8040;;0;223;66
8043;100;25;224;9
8048;10;0.16;224;56
8053;100;0;224;5
8058;4.414;0;224;27
8063;78;30;224;10
8068;100;51.3;224;14
8077;100;0;225;4
8082;100;0;225;1
8084;100;20;225;11
8089;10;0;225;64
8093;78;30;225;10
8102;100;51.7;225;14
8104;100;25;226;9
8108;10;0.18;226;56
8112;100;0;226;1
7565;0.72;0.36;208;48
7571;4.414;0;208;20
7574;100;20;208;11
7579;1000;40;208;61
7585;100;3.83;208;3
7590;;900;208;66
7593;;0;209;52
7598;10;0;209;56
7606;;0.8;209;53
7611;10;0;209;64
7614;100;3.92;209;3
7620;;0;209;67
7627;;0;210;49
7632;100;0;210;1
7637;;0.8;210;53
7642;;0.165;210;54
7647;2;0.2;210;62
7652;750;32;210;63
7656;100;0;211;4
7660;4.414;0;211;20
7666;50;0;211;59
7671;1000;0;211;61
7676;;0;211;55
7681;;0;211;67
7683;;0;212;52
7688;10;0.18;212;56
7693;100;0;212;5
7698;4.414;0;212;27
7703;78;30;212;10
7708;100;59.6;212;14
7717;;0;213;49
7722;100;0;213;1
7725;500;0;213;60
7728;4.414;0;213;27
7731;10;0;213;64
7735;100;4.09;213;3
7741;;0;213;67
7744;;0;214;52
7749;15.1;14.1;214;2
7754;100;20;214;11
7759;;0.175;214;50
7764;0.526;0.263;214;51
7769;;4460;214;65
9502;1000;0;265;61
9511;;0;265;65
9515;100;0;266;9
9520;10;0.1;266;56
9529;;0.6;266;53
9534;;0.13;266;54
9538;2;0.15;266;62
9543;;9;266;67
9546;100;0;267;4
9552;10.5;9;267;2
9558;50;0;267;59
9562;1000;0;267;61
9566;0.34;0.17;267;51
9574;750;0;267;63
9578;100;0;268;4
9583;4.414;3.06;268;20
9589;50;0.4;268;59
9593;10;0.5;268;64
9598;2;0.15;268;62
9602;;9;268;67
9609;25;0;269;56
9613;8;2.5;269;5
9619;2000;0;269;61
9632;45;25;270;9
9638;100;0;270;1
9642;2;1;270;53
9649;0.5;0;270;55
9653;1000;0;270;67
9655;2.5;1.4;271;48
9659;25;0;271;56
9663;100;0;271;1
9667;2;1;271;53
9671;;0.12;271;54
9676;16000;0;271;65
9684;25;0.2;272;56
9688;100;0;272;1
9691;50;0.3;272;59
9695;5;0;272;64
9704;5;0.2;272;62
9707;20;12;273;4
9712;4.414;2.4;273;15
9717;0.6;0.4;273;50
9721;;0.12;273;54
9727;1000;40;273;67
9731;1.12;0.56;274;48
9734;25;0.1;274;56
9738;100;0;274;1
9742;2;0.55;274;53
9746;2.6;0.063;274;54
9754;500;30;274;63
9755;100;0;275;9
9760;10;0;275;56
9765;100;0;275;5
9774;;0.15;275;54
9779;2;0;275;62
9783;750;0;275;63
9788;;0.3;276;49
9792;25;0;276;58
9797;50;0;276;59
9801;;0.14;276;50
9805;100;2.05;276;3
9810;100;53.1;276;14
9819;;0.3;277;49
9821;25;9;277;58
9827;500;50;277;60
9831;;0.14;277;50
9835;54.5;0;277;10
7566;;0;208;49
7569;14.2;13.2;208;2
7573;100;0;208;5
7578;4.414;0;208;27
7587;2;0.18;208;62
7592;750;31;208;63
7595;100;0;209;4
7600;25;0;209;58
7605;100;20;209;11
7610;;0.17;209;50
7616;;0;209;55
7621;;0;209;65
7624;;0;210;52
7628;14.5;13.5;210;2
7633;100;0;210;5
7638;4.414;0;210;27
7643;78;30;210;10
7648;100;59.3;210;14
7657;;0;211;49
7661;100;0;211;1
7665;500;0;211;60
7672;;0.165;211;54
7677;2;0;211;62
7682;750;0;211;63
7684;0.7;0.35;212;48
7690;25;9.5;212;58
7697;;0.8;212;53
7701;10;0.5;212;64
7705;;0.19;212;55
7711;;7;212;67
7713;;0;213;52
7718;10;0;213;56
7724;100;20;213;11
7727;;0.8;213;53
7730;1000;0;213;61
7736;;0;213;55
7740;;0;213;66
7746;0.74;0.37;214;48
7751;4.414;0;214;20
7756;50;0.8;214;59
7761;10;0.5;214;64
7767;2;0.2;214;62
7772;750;32;214;63
7775;;0;215;52
7779;15.5;14.5;215;2
7783;100;0;215;5
7787;;0.8;215;53
7792;;0.17;215;54
7798;100;60.8;215;14
7802;750;0;215;63
7805;100;0;216;4
7809;15.5;14.5;216;2
7815;500;50;216;60
7818;4.414;0;216;27
7823;78;30;216;10
7828;100;60.8;216;14
7837;;0;217;49
7841;4.414;0;217;20
7847;;0.8;217;53
7852;;0.18;217;54
7857;2;0;217;62
7862;750;0;217;63
